BÖLGE ADI,BÖLGE PUANTI (MW),PUANT GÜNÜ,date
BATI AKDENİZ YTM,2386.72,2017-01-18,2017-01-18
BATI ANADOLU YTM,5262.15,2017-01-18,2017-01-18
DOĞU AKDENİZ YTM,3207.78,2017-01-18,2017-01-18
DOĞU ANADOLU YTM,1424.08,2017-01-18,2017-01-18
GÜNEY DOĞU ANADOLU YTM,5596.7,2017-01-18,2017-01-18
KUZEY BATI ANADOLU YTM,8489.3,2017-01-18,2017-01-18
ORTA ANADOLU YTM,3915.0,2017-01-18,2017-01-18
ORTA KARADENİZ YTM,1754.22,2017-01-18,2017-01-18
TRAKYA YTM,6519.56,2017-01-18,2017-01-18
