ID,BÖLGE ADI,BÖLGE PUANTI (MW),PUANT GÜNÜ,date
7,BATI AKDENİZ YTM,2875.46,07.09.2017,2017-09-07
5,BATI ANADOLU YTM,5486.47,07.09.2017,2017-09-07
11,DOĞU AKDENİZ YTM,3338.31,07.09.2017,2017-09-07
9,DOĞU ANADOLU YTM,1074.81,07.09.2017,2017-09-07
10,GÜNEY DOĞU ANADOLU YTM,5946.03,07.09.2017,2017-09-07
4,KUZEY BATI ANADOLU YTM,7894.7,07.09.2017,2017-09-07
6,ORTA ANADOLU YTM,3943.95,07.09.2017,2017-09-07
8,ORTA KARADENİZ YTM,1812.54,07.09.2017,2017-09-07
3,TRAKYA YTM,5652.37,07.09.2017,2017-09-07
