BÖLGE ADI,BÖLGE PUANTI (MW),PUANT GÜNÜ,date
BATI AKDENİZ YTM,2431.5,2017-05-15,2017-05-15
BATI ANADOLU YTM,5179.27,2017-05-15,2017-05-15
DOĞU AKDENİZ YTM,2787.46,2017-05-15,2017-05-15
DOĞU ANADOLU YTM,1304.22,2017-05-15,2017-05-15
GÜNEY DOĞU ANADOLU YTM,5443.78,2017-05-15,2017-05-15
KUZEY BATI ANADOLU YTM,7692.02,2017-05-15,2017-05-15
ORTA ANADOLU YTM,4108.63,2017-05-15,2017-05-15
ORTA KARADENİZ YTM,1630.21,2017-05-15,2017-05-15
TRAKYA YTM,5557.27,2017-05-15,2017-05-15
