BÖLGE ADI,BÖLGE PUANTI (MW),PUANT GÜNÜ,date
BATI AKDENİZ YTM,2362.18,2017-03-02,2017-03-02
BATI ANADOLU YTM,5011.21,2017-03-02,2017-03-02
DOĞU AKDENİZ YTM,2883.25,2017-03-02,2017-03-02
DOĞU ANADOLU YTM,1358.95,2017-03-02,2017-03-02
GÜNEY DOĞU ANADOLU YTM,5716.08,2017-03-02,2017-03-02
KUZEY BATI ANADOLU YTM,8108.81,2017-03-02,2017-03-02
ORTA ANADOLU YTM,3641.88,2017-03-02,2017-03-02
ORTA KARADENİZ YTM,1593.83,2017-03-02,2017-03-02
TRAKYA YTM,6191.27,2017-03-02,2017-03-02
