BÖLGE ADI,BÖLGE PUANTI (MW),PUANT GÜNÜ,date
BATI AKDENİZ YTM,2118.75,2017-06-25,2017-06-25
BATI ANADOLU YTM,4465.9,2017-06-25,2017-06-25
DOĞU AKDENİZ YTM,2319.08,2017-06-25,2017-06-25
DOĞU ANADOLU YTM,930.53,2017-06-25,2017-06-25
GÜNEY DOĞU ANADOLU YTM,3768.22,2017-06-25,2017-06-25
KUZEY BATI ANADOLU YTM,4564.86,2017-06-25,2017-06-25
ORTA ANADOLU YTM,2779.85,2017-06-25,2017-06-25
ORTA KARADENİZ YTM,1483.45,2017-06-25,2017-06-25
TRAKYA YTM,2876.77,2017-06-25,2017-06-25
