BÖLGE ADI,BÖLGE PUANTI (MW),PUANT GÜNÜ,date
BATI AKDENİZ YTM,2182.1,2017-05-20,2017-05-20
BATI ANADOLU YTM,4359.47,2017-05-20,2017-05-20
DOĞU AKDENİZ YTM,2537.03,2017-05-20,2017-05-20
DOĞU ANADOLU YTM,1222.48,2017-05-20,2017-05-20
GÜNEY DOĞU ANADOLU YTM,4880.09,2017-05-20,2017-05-20
KUZEY BATI ANADOLU YTM,6635.68,2017-05-20,2017-05-20
ORTA ANADOLU YTM,3472.25,2017-05-20,2017-05-20
ORTA KARADENİZ YTM,1681.44,2017-05-20,2017-05-20
TRAKYA YTM,4717.47,2017-05-20,2017-05-20
