BÖLGE ADI,BÖLGE PUANTI (MW),PUANT GÜNÜ,date
BATI AKDENİZ YTM,2250.79,2017-06-03,2017-06-03
BATI ANADOLU YTM,5010.57,2017-06-03,2017-06-03
DOĞU AKDENİZ YTM,2833.05,2017-06-03,2017-06-03
DOĞU ANADOLU YTM,1172.49,2017-06-03,2017-06-03
GÜNEY DOĞU ANADOLU YTM,4309.47,2017-06-03,2017-06-03
KUZEY BATI ANADOLU YTM,7224.04,2017-06-03,2017-06-03
ORTA ANADOLU YTM,3369.32,2017-06-03,2017-06-03
ORTA KARADENİZ YTM,1678.28,2017-06-03,2017-06-03
TRAKYA YTM,5110.32,2017-06-03,2017-06-03
