BÖLGE ADI,BÖLGE PUANTI (MW),PUANT GÜNÜ,date
BATI AKDENİZ YTM,2365.11,2017-03-13,2017-03-13
BATI ANADOLU YTM,5046.14,2017-03-13,2017-03-13
DOĞU AKDENİZ YTM,2951.14,2017-03-13,2017-03-13
DOĞU ANADOLU YTM,1269.12,2017-03-13,2017-03-13
GÜNEY DOĞU ANADOLU YTM,5434.32,2017-03-13,2017-03-13
KUZEY BATI ANADOLU YTM,8548.41,2017-03-13,2017-03-13
ORTA ANADOLU YTM,3704.74,2017-03-13,2017-03-13
ORTA KARADENİZ YTM,1685.47,2017-03-13,2017-03-13
TRAKYA YTM,6411.03,2017-03-13,2017-03-13
