BÖLGE ADI,BÖLGE PUANTI (MW),PUANT GÜNÜ,date
BATI AKDENİZ YTM,2175.89,2017-04-03,2017-04-03
BATI ANADOLU YTM,4630.72,2017-04-03,2017-04-03
DOĞU AKDENİZ YTM,2735.16,2017-04-03,2017-04-03
DOĞU ANADOLU YTM,1309.32,2017-04-03,2017-04-03
GÜNEY DOĞU ANADOLU YTM,5149.5,2017-04-03,2017-04-03
KUZEY BATI ANADOLU YTM,7818.46,2017-04-03,2017-04-03
ORTA ANADOLU YTM,3382.21,2017-04-03,2017-04-03
ORTA KARADENİZ YTM,1700.32,2017-04-03,2017-04-03
TRAKYA YTM,5869.98,2017-04-03,2017-04-03
