BÖLGE ADI,BÖLGE PUANTI (MW),PUANT GÜNÜ,date
BATI AKDENİZ YTM,2287.35,2017-06-02,2017-06-02
BATI ANADOLU YTM,5148.63,2017-06-02,2017-06-02
DOĞU AKDENİZ YTM,2793.71,2017-06-02,2017-06-02
DOĞU ANADOLU YTM,1167.48,2017-06-02,2017-06-02
GÜNEY DOĞU ANADOLU YTM,4273.5,2017-06-02,2017-06-02
KUZEY BATI ANADOLU YTM,7765.92,2017-06-02,2017-06-02
ORTA ANADOLU YTM,3517.11,2017-06-02,2017-06-02
ORTA KARADENİZ YTM,1735.04,2017-06-02,2017-06-02
TRAKYA YTM,5649.63,2017-06-02,2017-06-02
