BÖLGE ADI,BÖLGE PUANTI (MW),PUANT GÜNÜ,date
BATI AKDENİZ YTM,2379.77,2017-06-09,2017-06-09
BATI ANADOLU YTM,5125.03,2017-06-09,2017-06-09
DOĞU AKDENİZ YTM,3259.44,2017-06-09,2017-06-09
DOĞU ANADOLU YTM,1022.7,2017-06-09,2017-06-09
GÜNEY DOĞU ANADOLU YTM,4818.86,2017-06-09,2017-06-09
KUZEY BATI ANADOLU YTM,7441.41,2017-06-09,2017-06-09
ORTA ANADOLU YTM,3563.82,2017-06-09,2017-06-09
ORTA KARADENİZ YTM,1720.37,2017-06-09,2017-06-09
TRAKYA YTM,5450.5,2017-06-09,2017-06-09
