BÖLGE ADI,BÖLGE PUANTI (MW),PUANT GÜNÜ,date
BATI AKDENİZ YTM,2487.53,2017-06-22,2017-06-22
BATI ANADOLU YTM,5517.72,2017-06-22,2017-06-22
DOĞU AKDENİZ YTM,2994.87,2017-06-22,2017-06-22
DOĞU ANADOLU YTM,1054.71,2017-06-22,2017-06-22
GÜNEY DOĞU ANADOLU YTM,4846.94,2017-06-22,2017-06-22
KUZEY BATI ANADOLU YTM,8010.01,2017-06-22,2017-06-22
ORTA ANADOLU YTM,3737.89,2017-06-22,2017-06-22
ORTA KARADENİZ YTM,1733.76,2017-06-22,2017-06-22
TRAKYA YTM,5765.38,2017-06-22,2017-06-22
