BÖLGE ADI,BÖLGE PUANTI (MW),PUANT GÜNÜ,date
BATI AKDENİZ YTM,2335.62,2017-05-10,2017-05-10
BATI ANADOLU YTM,4933.6,2017-05-10,2017-05-10
DOĞU AKDENİZ YTM,2752.59,2017-05-10,2017-05-10
DOĞU ANADOLU YTM,1192.79,2017-05-10,2017-05-10
GÜNEY DOĞU ANADOLU YTM,5418.16,2017-05-10,2017-05-10
KUZEY BATI ANADOLU YTM,7602.5,2017-05-10,2017-05-10
ORTA ANADOLU YTM,3756.26,2017-05-10,2017-05-10
ORTA KARADENİZ YTM,1647.3,2017-05-10,2017-05-10
TRAKYA YTM,5638.29,2017-05-10,2017-05-10
