BÖLGE ADI,BÖLGE PUANTI (MW),PUANT GÜNÜ,date
BATI AKDENİZ YTM,2376.08,2017-03-11,2017-03-11
BATI ANADOLU YTM,4786.8,2017-03-11,2017-03-11
DOĞU AKDENİZ YTM,2975.74,2017-03-11,2017-03-11
DOĞU ANADOLU YTM,1327.53,2017-03-11,2017-03-11
GÜNEY DOĞU ANADOLU YTM,5102.83,2017-03-11,2017-03-11
KUZEY BATI ANADOLU YTM,7855.25,2017-03-11,2017-03-11
ORTA ANADOLU YTM,3503.67,2017-03-11,2017-03-11
ORTA KARADENİZ YTM,1621.25,2017-03-11,2017-03-11
TRAKYA YTM,5658.02,2017-03-11,2017-03-11
