BÖLGE ADI,BÖLGE PUANTI (MW),PUANT GÜNÜ,date
BATI AKDENİZ YTM,2040.39,2017-04-23,2017-04-23
BATI ANADOLU YTM,4423.46,2017-04-23,2017-04-23
DOĞU AKDENİZ YTM,2553.61,2017-04-23,2017-04-23
DOĞU ANADOLU YTM,1226.8,2017-04-23,2017-04-23
GÜNEY DOĞU ANADOLU YTM,4154.89,2017-04-23,2017-04-23
KUZEY BATI ANADOLU YTM,6126.88,2017-04-23,2017-04-23
ORTA ANADOLU YTM,3165.84,2017-04-23,2017-04-23
ORTA KARADENİZ YTM,1667.43,2017-04-23,2017-04-23
TRAKYA YTM,3979.55,2017-04-23,2017-04-23
