BÖLGE ADI,BÖLGE PUANTI (MW),PUANT GÜNÜ,date
BATI AKDENİZ YTM,2170.44,2017-02-12,2017-02-12
BATI ANADOLU YTM,4722.52,2017-02-12,2017-02-12
DOĞU AKDENİZ YTM,2788.99,2017-02-12,2017-02-12
DOĞU ANADOLU YTM,1462.52,2017-02-12,2017-02-12
GÜNEY DOĞU ANADOLU YTM,5361.31,2017-02-12,2017-02-12
KUZEY BATI ANADOLU YTM,6743.37,2017-02-12,2017-02-12
ORTA ANADOLU YTM,3299.1,2017-02-12,2017-02-12
ORTA KARADENİZ YTM,1624.56,2017-02-12,2017-02-12
TRAKYA YTM,4525.09,2017-02-12,2017-02-12
