BÖLGE ADI,BÖLGE PUANTI (MW),PUANT GÜNÜ,date
BATI AKDENİZ YTM,2241.41,2017-04-08,2017-04-08
BATI ANADOLU YTM,4606.28,2017-04-08,2017-04-08
DOĞU AKDENİZ YTM,2615.51,2017-04-08,2017-04-08
DOĞU ANADOLU YTM,1266.67,2017-04-08,2017-04-08
GÜNEY DOĞU ANADOLU YTM,5140.44,2017-04-08,2017-04-08
KUZEY BATI ANADOLU YTM,7634.87,2017-04-08,2017-04-08
ORTA ANADOLU YTM,3421.08,2017-04-08,2017-04-08
ORTA KARADENİZ YTM,1609.75,2017-04-08,2017-04-08
TRAKYA YTM,5468.91,2017-04-08,2017-04-08
