BÖLGE ADI,BÖLGE PUANTI (MW),PUANT GÜNÜ,date
BATI AKDENİZ YTM,2489.04,2017-06-20,2017-06-20
BATI ANADOLU YTM,4979.0,2017-06-20,2017-06-20
DOĞU AKDENİZ YTM,3012.39,2017-06-20,2017-06-20
DOĞU ANADOLU YTM,1061.4,2017-06-20,2017-06-20
GÜNEY DOĞU ANADOLU YTM,4819.79,2017-06-20,2017-06-20
KUZEY BATI ANADOLU YTM,7712.26,2017-06-20,2017-06-20
ORTA ANADOLU YTM,3716.28,2017-06-20,2017-06-20
ORTA KARADENİZ YTM,1692.41,2017-06-20,2017-06-20
TRAKYA YTM,5596.47,2017-06-20,2017-06-20
