BÖLGE ADI,BÖLGE PUANTI (MW),PUANT GÜNÜ,date
BATI AKDENİZ YTM,2724.19,2017-01-10,2017-01-10
BATI ANADOLU YTM,5788.02,2017-01-10,2017-01-10
DOĞU AKDENİZ YTM,3459.96,2017-01-10,2017-01-10
DOĞU ANADOLU YTM,1445.48,2017-01-10,2017-01-10
GÜNEY DOĞU ANADOLU YTM,5595.07,2017-01-10,2017-01-10
KUZEY BATI ANADOLU YTM,8804.05,2017-01-10,2017-01-10
ORTA ANADOLU YTM,4259.12,2017-01-10,2017-01-10
ORTA KARADENİZ YTM,1757.78,2017-01-10,2017-01-10
TRAKYA YTM,6625.99,2017-01-10,2017-01-10
