BÖLGE ADI,BÖLGE PUANTI (MW),PUANT GÜNÜ,date
BATI AKDENİZ YTM,2040.94,2017-04-09,2017-04-09
BATI ANADOLU YTM,4126.83,2017-04-09,2017-04-09
DOĞU AKDENİZ YTM,2665.78,2017-04-09,2017-04-09
DOĞU ANADOLU YTM,1325.58,2017-04-09,2017-04-09
GÜNEY DOĞU ANADOLU YTM,5042.58,2017-04-09,2017-04-09
KUZEY BATI ANADOLU YTM,6293.88,2017-04-09,2017-04-09
ORTA ANADOLU YTM,3154.1,2017-04-09,2017-04-09
ORTA KARADENİZ YTM,1616.41,2017-04-09,2017-04-09
TRAKYA YTM,4146.29,2017-04-09,2017-04-09
