BÖLGE ADI,BÖLGE PUANTI (MW),PUANT GÜNÜ,date
BATI AKDENİZ YTM,1992.55,2017-03-05,2017-03-05
BATI ANADOLU YTM,4112.47,2017-03-05,2017-03-05
DOĞU AKDENİZ YTM,2726.47,2017-03-05,2017-03-05
DOĞU ANADOLU YTM,1355.21,2017-03-05,2017-03-05
GÜNEY DOĞU ANADOLU YTM,5184.16,2017-03-05,2017-03-05
KUZEY BATI ANADOLU YTM,6074.71,2017-03-05,2017-03-05
ORTA ANADOLU YTM,3068.38,2017-03-05,2017-03-05
ORTA KARADENİZ YTM,1591.89,2017-03-05,2017-03-05
TRAKYA YTM,3947.37,2017-03-05,2017-03-05
