BÖLGE ADI,BÖLGE PUANTI (MW),PUANT GÜNÜ,date
BATI AKDENİZ YTM,2451.6,2017-06-21,2017-06-21
BATI ANADOLU YTM,5114.65,2017-06-21,2017-06-21
DOĞU AKDENİZ YTM,3007.01,2017-06-21,2017-06-21
DOĞU ANADOLU YTM,1022.34,2017-06-21,2017-06-21
GÜNEY DOĞU ANADOLU YTM,4869.46,2017-06-21,2017-06-21
KUZEY BATI ANADOLU YTM,7769.58,2017-06-21,2017-06-21
ORTA ANADOLU YTM,3748.5,2017-06-21,2017-06-21
ORTA KARADENİZ YTM,1673.86,2017-06-21,2017-06-21
TRAKYA YTM,5630.48,2017-06-21,2017-06-21
