BÖLGE ADI,BÖLGE PUANTI (MW),PUANT GÜNÜ,date
BATI AKDENİZ YTM,2222.81,2017-04-22,2017-04-22
BATI ANADOLU YTM,4829.64,2017-04-22,2017-04-22
DOĞU AKDENİZ YTM,2632.81,2017-04-22,2017-04-22
DOĞU ANADOLU YTM,1231.01,2017-04-22,2017-04-22
GÜNEY DOĞU ANADOLU YTM,4280.71,2017-04-22,2017-04-22
KUZEY BATI ANADOLU YTM,7562.71,2017-04-22,2017-04-22
ORTA ANADOLU YTM,3470.57,2017-04-22,2017-04-22
ORTA KARADENİZ YTM,1705.2,2017-04-22,2017-04-22
TRAKYA YTM,5340.44,2017-04-22,2017-04-22
