BÖLGE ADI,BÖLGE PUANTI (MW),PUANT GÜNÜ,date
BATI AKDENİZ YTM,2188.01,2017-04-05,2017-04-05
BATI ANADOLU YTM,4769.93,2017-04-05,2017-04-05
DOĞU AKDENİZ YTM,2758.69,2017-04-05,2017-04-05
DOĞU ANADOLU YTM,1290.7,2017-04-05,2017-04-05
GÜNEY DOĞU ANADOLU YTM,4910.2,2017-04-05,2017-04-05
KUZEY BATI ANADOLU YTM,7916.7,2017-04-05,2017-04-05
ORTA ANADOLU YTM,3360.86,2017-04-05,2017-04-05
ORTA KARADENİZ YTM,1666.63,2017-04-05,2017-04-05
TRAKYA YTM,6056.18,2017-04-05,2017-04-05
