BÖLGE ADI,BÖLGE PUANTI (MW),PUANT GÜNÜ,date
BATI AKDENİZ YTM,2399.74,2017-02-21,2017-02-21
BATI ANADOLU YTM,5125.38,2017-02-21,2017-02-21
DOĞU AKDENİZ YTM,3149.11,2017-02-21,2017-02-21
DOĞU ANADOLU YTM,1436.44,2017-02-21,2017-02-21
GÜNEY DOĞU ANADOLU YTM,5704.62,2017-02-21,2017-02-21
KUZEY BATI ANADOLU YTM,8343.14,2017-02-21,2017-02-21
ORTA ANADOLU YTM,3799.53,2017-02-21,2017-02-21
ORTA KARADENİZ YTM,1760.03,2017-02-21,2017-02-21
TRAKYA YTM,6381.87,2017-02-21,2017-02-21
