BÖLGE ADI,BÖLGE PUANTI (MW),PUANT GÜNÜ,date
BATI AKDENİZ YTM,2530.88,2017-02-01,2017-02-01
BATI ANADOLU YTM,5757.54,2017-02-01,2017-02-01
DOĞU AKDENİZ YTM,3373.99,2017-02-01,2017-02-01
DOĞU ANADOLU YTM,1295.64,2017-02-01,2017-02-01
GÜNEY DOĞU ANADOLU YTM,5749.95,2017-02-01,2017-02-01
KUZEY BATI ANADOLU YTM,8890.19,2017-02-01,2017-02-01
ORTA ANADOLU YTM,3999.65,2017-02-01,2017-02-01
ORTA KARADENİZ YTM,1759.13,2017-02-01,2017-02-01
TRAKYA YTM,6813.42,2017-02-01,2017-02-01
