BÖLGE ADI,BÖLGE PUANTI (MW),PUANT GÜNÜ,date
BATI AKDENİZ YTM,2199.5,2017-02-25,2017-02-25
BATI ANADOLU YTM,4713.23,2017-02-25,2017-02-25
DOĞU AKDENİZ YTM,2918.57,2017-02-25,2017-02-25
DOĞU ANADOLU YTM,1403.86,2017-02-25,2017-02-25
GÜNEY DOĞU ANADOLU YTM,5610.32,2017-02-25,2017-02-25
KUZEY BATI ANADOLU YTM,7659.04,2017-02-25,2017-02-25
ORTA ANADOLU YTM,3285.25,2017-02-25,2017-02-25
ORTA KARADENİZ YTM,1620.41,2017-02-25,2017-02-25
TRAKYA YTM,5442.23,2017-02-25,2017-02-25
