BÖLGE ADI,BÖLGE PUANTI (MW),PUANT GÜNÜ,date
BATI AKDENİZ YTM,2310.47,2017-05-23,2017-05-23
BATI ANADOLU YTM,5108.86,2017-05-23,2017-05-23
DOĞU AKDENİZ YTM,2713.04,2017-05-23,2017-05-23
DOĞU ANADOLU YTM,1347.7,2017-05-23,2017-05-23
GÜNEY DOĞU ANADOLU YTM,4779.01,2017-05-23,2017-05-23
KUZEY BATI ANADOLU YTM,7793.88,2017-05-23,2017-05-23
ORTA ANADOLU YTM,3841.0,2017-05-23,2017-05-23
ORTA KARADENİZ YTM,1727.44,2017-05-23,2017-05-23
TRAKYA YTM,5554.59,2017-05-23,2017-05-23
