BÖLGE ADI,BÖLGE PUANTI (MW),PUANT GÜNÜ,date
BATI AKDENİZ YTM,2395.66,2017-04-13,2017-04-13
BATI ANADOLU YTM,4846.56,2017-04-13,2017-04-13
DOĞU AKDENİZ YTM,2782.15,2017-04-13,2017-04-13
DOĞU ANADOLU YTM,1288.04,2017-04-13,2017-04-13
GÜNEY DOĞU ANADOLU YTM,5206.94,2017-04-13,2017-04-13
KUZEY BATI ANADOLU YTM,8026.79,2017-04-13,2017-04-13
ORTA ANADOLU YTM,3985.5,2017-04-13,2017-04-13
ORTA KARADENİZ YTM,1668.81,2017-04-13,2017-04-13
TRAKYA YTM,5883.94,2017-04-13,2017-04-13
