BÖLGE ADI,BÖLGE PUANTI (MW),PUANT GÜNÜ,date
BATI AKDENİZ YTM,2418.4,2017-02-20,2017-02-20
BATI ANADOLU YTM,5190.33,2017-02-20,2017-02-20
DOĞU AKDENİZ YTM,3101.11,2017-02-20,2017-02-20
DOĞU ANADOLU YTM,1412.64,2017-02-20,2017-02-20
GÜNEY DOĞU ANADOLU YTM,5702.95,2017-02-20,2017-02-20
KUZEY BATI ANADOLU YTM,8686.05,2017-02-20,2017-02-20
ORTA ANADOLU YTM,3736.09,2017-02-20,2017-02-20
ORTA KARADENİZ YTM,1691.67,2017-02-20,2017-02-20
TRAKYA YTM,6522.25,2017-02-20,2017-02-20
