BÖLGE ADI,BÖLGE PUANTI (MW),PUANT GÜNÜ,date
BATI AKDENİZ YTM,2277.61,2017-03-21,2017-03-21
BATI ANADOLU YTM,4690.51,2017-03-21,2017-03-21
DOĞU AKDENİZ YTM,2888.89,2017-03-21,2017-03-21
DOĞU ANADOLU YTM,1336.15,2017-03-21,2017-03-21
GÜNEY DOĞU ANADOLU YTM,5269.91,2017-03-21,2017-03-21
KUZEY BATI ANADOLU YTM,8196.67,2017-03-21,2017-03-21
ORTA ANADOLU YTM,3595.82,2017-03-21,2017-03-21
ORTA KARADENİZ YTM,1768.38,2017-03-21,2017-03-21
TRAKYA YTM,5953.36,2017-03-21,2017-03-21
