BÖLGE ADI,BÖLGE PUANTI (MW),PUANT GÜNÜ,date
BATI AKDENİZ YTM,2550.15,2017-01-17,2017-01-17
BATI ANADOLU YTM,5342.75,2017-01-17,2017-01-17
DOĞU AKDENİZ YTM,3198.15,2017-01-17,2017-01-17
DOĞU ANADOLU YTM,1441.37,2017-01-17,2017-01-17
GÜNEY DOĞU ANADOLU YTM,5600.57,2017-01-17,2017-01-17
KUZEY BATI ANADOLU YTM,8408.15,2017-01-17,2017-01-17
ORTA ANADOLU YTM,3995.41,2017-01-17,2017-01-17
ORTA KARADENİZ YTM,1705.53,2017-01-17,2017-01-17
TRAKYA YTM,6608.03,2017-01-17,2017-01-17
