BÖLGE ADI,BÖLGE PUANTI (MW),PUANT GÜNÜ,date
BATI AKDENİZ YTM,2396.7,2017-02-07,2017-02-07
BATI ANADOLU YTM,5195.71,2017-02-07,2017-02-07
DOĞU AKDENİZ YTM,3130.63,2017-02-07,2017-02-07
DOĞU ANADOLU YTM,1394.06,2017-02-07,2017-02-07
GÜNEY DOĞU ANADOLU YTM,5533.83,2017-02-07,2017-02-07
KUZEY BATI ANADOLU YTM,8247.26,2017-02-07,2017-02-07
ORTA ANADOLU YTM,3778.74,2017-02-07,2017-02-07
ORTA KARADENİZ YTM,1658.64,2017-02-07,2017-02-07
TRAKYA YTM,6072.01,2017-02-07,2017-02-07
