BÖLGE ADI,BÖLGE PUANTI (MW),PUANT GÜNÜ,date
BATI AKDENİZ YTM,2193.9,2017-03-01,2017-03-01
BATI ANADOLU YTM,4880.77,2017-03-01,2017-03-01
DOĞU AKDENİZ YTM,2885.74,2017-03-01,2017-03-01
DOĞU ANADOLU YTM,1349.31,2017-03-01,2017-03-01
GÜNEY DOĞU ANADOLU YTM,5528.85,2017-03-01,2017-03-01
KUZEY BATI ANADOLU YTM,8127.36,2017-03-01,2017-03-01
ORTA ANADOLU YTM,3625.55,2017-03-01,2017-03-01
ORTA KARADENİZ YTM,1628.91,2017-03-01,2017-03-01
TRAKYA YTM,6246.04,2017-03-01,2017-03-01
