BÖLGE ADI,BÖLGE PUANTI (MW),PUANT GÜNÜ,date
BATI AKDENİZ YTM,2386.26,2017-03-14,2017-03-14
BATI ANADOLU YTM,5127.33,2017-03-14,2017-03-14
DOĞU AKDENİZ YTM,3064.41,2017-03-14,2017-03-14
DOĞU ANADOLU YTM,1294.16,2017-03-14,2017-03-14
GÜNEY DOĞU ANADOLU YTM,5388.03,2017-03-14,2017-03-14
KUZEY BATI ANADOLU YTM,8764.93,2017-03-14,2017-03-14
ORTA ANADOLU YTM,3977.84,2017-03-14,2017-03-14
ORTA KARADENİZ YTM,1787.27,2017-03-14,2017-03-14
TRAKYA YTM,6592.45,2017-03-14,2017-03-14
