BÖLGE ADI,BÖLGE PUANTI (MW),PUANT GÜNÜ,date
BATI AKDENİZ YTM,2172.56,2017-05-06,2017-05-06
BATI ANADOLU YTM,4502.57,2017-05-06,2017-05-06
DOĞU AKDENİZ YTM,2758.56,2017-05-06,2017-05-06
DOĞU ANADOLU YTM,1227.12,2017-05-06,2017-05-06
GÜNEY DOĞU ANADOLU YTM,5153.43,2017-05-06,2017-05-06
KUZEY BATI ANADOLU YTM,7451.55,2017-05-06,2017-05-06
ORTA ANADOLU YTM,3762.99,2017-05-06,2017-05-06
ORTA KARADENİZ YTM,1621.91,2017-05-06,2017-05-06
TRAKYA YTM,5169.81,2017-05-06,2017-05-06
