BÖLGE ADI,BÖLGE PUANTI (MW),PUANT GÜNÜ,date
BATI AKDENİZ YTM,2441.26,2017-01-14,2017-01-14
BATI ANADOLU YTM,5137.47,2017-01-14,2017-01-14
DOĞU AKDENİZ YTM,3407.36,2017-01-14,2017-01-14
DOĞU ANADOLU YTM,1448.08,2017-01-14,2017-01-14
GÜNEY DOĞU ANADOLU YTM,5473.32,2017-01-14,2017-01-14
KUZEY BATI ANADOLU YTM,7821.5,2017-01-14,2017-01-14
ORTA ANADOLU YTM,3758.34,2017-01-14,2017-01-14
ORTA KARADENİZ YTM,1722.87,2017-01-14,2017-01-14
TRAKYA YTM,5680.78,2017-01-14,2017-01-14
