ID,BÖLGE ADI,BÖLGE PUANTI (MW),PUANT GÜNÜ,date
7,BATI AKDENİZ YTM,2392.57,27.10.2017,2017-10-27
5,BATI ANADOLU YTM,4967.63,27.10.2017,2017-10-27
11,DOĞU AKDENİZ YTM,2882.14,27.10.2017,2017-10-27
9,DOĞU ANADOLU YTM,1327.6,27.10.2017,2017-10-27
10,GÜNEY DOĞU ANADOLU YTM,4169.75,27.10.2017,2017-10-27
4,KUZEY BATI ANADOLU YTM,8175.94,27.10.2017,2017-10-27
6,ORTA ANADOLU YTM,4019.95,27.10.2017,2017-10-27
8,ORTA KARADENİZ YTM,1929.81,27.10.2017,2017-10-27
3,TRAKYA YTM,5840.57,27.10.2017,2017-10-27
