BÖLGE ADI,BÖLGE PUANTI (MW),PUANT GÜNÜ,date
BATI AKDENİZ YTM,2293.41,2017-05-04,2017-05-04
BATI ANADOLU YTM,5059.85,2017-05-04,2017-05-04
DOĞU AKDENİZ YTM,2779.64,2017-05-04,2017-05-04
DOĞU ANADOLU YTM,1228.53,2017-05-04,2017-05-04
GÜNEY DOĞU ANADOLU YTM,5331.84,2017-05-04,2017-05-04
KUZEY BATI ANADOLU YTM,7733.64,2017-05-04,2017-05-04
ORTA ANADOLU YTM,4002.32,2017-05-04,2017-05-04
ORTA KARADENİZ YTM,1650.11,2017-05-04,2017-05-04
TRAKYA YTM,5601.08,2017-05-04,2017-05-04
