BÖLGE ADI,BÖLGE PUANTI (MW),PUANT GÜNÜ,date
BATI AKDENİZ YTM,2299.36,2017-06-06,2017-06-06
BATI ANADOLU YTM,4928.8,2017-06-06,2017-06-06
DOĞU AKDENİZ YTM,2943.57,2017-06-06,2017-06-06
DOĞU ANADOLU YTM,1070.99,2017-06-06,2017-06-06
GÜNEY DOĞU ANADOLU YTM,4289.62,2017-06-06,2017-06-06
KUZEY BATI ANADOLU YTM,7664.61,2017-06-06,2017-06-06
ORTA ANADOLU YTM,3432.04,2017-06-06,2017-06-06
ORTA KARADENİZ YTM,1718.69,2017-06-06,2017-06-06
TRAKYA YTM,5480.38,2017-06-06,2017-06-06
