ID,BÖLGE ADI,BÖLGE PUANTI (MW),PUANT GÜNÜ,date
7,BATI AKDENİZ YTM,2690.97,25.09.2017,2017-09-25
5,BATI ANADOLU YTM,5133.07,25.09.2017,2017-09-25
11,DOĞU AKDENİZ YTM,3291.24,25.09.2017,2017-09-25
9,DOĞU ANADOLU YTM,1128.68,25.09.2017,2017-09-25
10,GÜNEY DOĞU ANADOLU YTM,5230.28,25.09.2017,2017-09-25
4,KUZEY BATI ANADOLU YTM,8071.46,25.09.2017,2017-09-25
6,ORTA ANADOLU YTM,3930.59,25.09.2017,2017-09-25
8,ORTA KARADENİZ YTM,1818.08,25.09.2017,2017-09-25
3,TRAKYA YTM,5785.96,25.09.2017,2017-09-25
