ID,BÖLGE ADI,BÖLGE PUANTI (MW),PUANT GÜNÜ,date
7,BATI AKDENİZ YTM,3182.37,28.07.2017,2017-07-28
5,BATI ANADOLU YTM,6104.65,28.07.2017,2017-07-28
11,DOĞU AKDENİZ YTM,3798.81,28.07.2017,2017-07-28
9,DOĞU ANADOLU YTM,1163.03,28.07.2017,2017-07-28
10,GÜNEY DOĞU ANADOLU YTM,6521.26,28.07.2017,2017-07-28
4,KUZEY BATI ANADOLU YTM,8461.7,28.07.2017,2017-07-28
6,ORTA ANADOLU YTM,4855.98,28.07.2017,2017-07-28
8,ORTA KARADENİZ YTM,2101.25,28.07.2017,2017-07-28
3,TRAKYA YTM,5909.6,28.07.2017,2017-07-28
