ID,BÖLGE ADI,BÖLGE PUANTI (MW),PUANT GÜNÜ,date
7,BATI AKDENİZ YTM,3162.88,24.08.2017,2017-08-24
5,BATI ANADOLU YTM,5898.1,24.08.2017,2017-08-24
11,DOĞU AKDENİZ YTM,3874.98,24.08.2017,2017-08-24
9,DOĞU ANADOLU YTM,1118.07,24.08.2017,2017-08-24
10,GÜNEY DOĞU ANADOLU YTM,6667.21,24.08.2017,2017-08-24
4,KUZEY BATI ANADOLU YTM,8250.66,24.08.2017,2017-08-24
6,ORTA ANADOLU YTM,4359.21,24.08.2017,2017-08-24
8,ORTA KARADENİZ YTM,1966.31,24.08.2017,2017-08-24
3,TRAKYA YTM,5975.34,24.08.2017,2017-08-24
