BÖLGE ADI,BÖLGE PUANTI (MW),PUANT GÜNÜ,date
BATI AKDENİZ YTM,2282.16,2017-04-25,2017-04-25
BATI ANADOLU YTM,4724.77,2017-04-25,2017-04-25
DOĞU AKDENİZ YTM,2706.12,2017-04-25,2017-04-25
DOĞU ANADOLU YTM,1272.12,2017-04-25,2017-04-25
GÜNEY DOĞU ANADOLU YTM,5120.58,2017-04-25,2017-04-25
KUZEY BATI ANADOLU YTM,7948.61,2017-04-25,2017-04-25
ORTA ANADOLU YTM,3700.02,2017-04-25,2017-04-25
ORTA KARADENİZ YTM,1715.94,2017-04-25,2017-04-25
TRAKYA YTM,5777.35,2017-04-25,2017-04-25
