BÖLGE ADI,BÖLGE PUANTI (MW),PUANT GÜNÜ,date
BATI AKDENİZ YTM,2561.61,2017-06-16,2017-06-16
BATI ANADOLU YTM,5393.51,2017-06-16,2017-06-16
DOĞU AKDENİZ YTM,3056.4,2017-06-16,2017-06-16
DOĞU ANADOLU YTM,1063.86,2017-06-16,2017-06-16
GÜNEY DOĞU ANADOLU YTM,4759.51,2017-06-16,2017-06-16
KUZEY BATI ANADOLU YTM,7835.81,2017-06-16,2017-06-16
ORTA ANADOLU YTM,3749.14,2017-06-16,2017-06-16
ORTA KARADENİZ YTM,1618.45,2017-06-16,2017-06-16
TRAKYA YTM,5713.86,2017-06-16,2017-06-16
