BÖLGE ADI,BÖLGE PUANTI (MW),PUANT GÜNÜ,date
BATI AKDENİZ YTM,2203.3,2017-03-28,2017-03-28
BATI ANADOLU YTM,4909.74,2017-03-28,2017-03-28
DOĞU AKDENİZ YTM,2758.91,2017-03-28,2017-03-28
DOĞU ANADOLU YTM,1308.24,2017-03-28,2017-03-28
GÜNEY DOĞU ANADOLU YTM,4859.77,2017-03-28,2017-03-28
KUZEY BATI ANADOLU YTM,8158.1,2017-03-28,2017-03-28
ORTA ANADOLU YTM,3577.07,2017-03-28,2017-03-28
ORTA KARADENİZ YTM,1746.76,2017-03-28,2017-03-28
TRAKYA YTM,6084.86,2017-03-28,2017-03-28
