BÖLGE ADI,BÖLGE PUANTI (MW),PUANT GÜNÜ,date
BATI AKDENİZ YTM,2605.39,2017-01-24,2017-01-24
BATI ANADOLU YTM,5646.66,2017-01-24,2017-01-24
DOĞU AKDENİZ YTM,3214.42,2017-01-24,2017-01-24
DOĞU ANADOLU YTM,1456.05,2017-01-24,2017-01-24
GÜNEY DOĞU ANADOLU YTM,5660.47,2017-01-24,2017-01-24
KUZEY BATI ANADOLU YTM,8502.88,2017-01-24,2017-01-24
ORTA ANADOLU YTM,4134.03,2017-01-24,2017-01-24
ORTA KARADENİZ YTM,1805.69,2017-01-24,2017-01-24
TRAKYA YTM,6724.99,2017-01-24,2017-01-24
