BÖLGE ADI,BÖLGE PUANTI (MW),PUANT GÜNÜ,date
BATI AKDENİZ YTM,2626.33,2017-01-09,2017-01-09
BATI ANADOLU YTM,5860.9,2017-01-09,2017-01-09
DOĞU AKDENİZ YTM,3280.66,2017-01-09,2017-01-09
DOĞU ANADOLU YTM,1429.64,2017-01-09,2017-01-09
GÜNEY DOĞU ANADOLU YTM,5645.78,2017-01-09,2017-01-09
KUZEY BATI ANADOLU YTM,8811.88,2017-01-09,2017-01-09
ORTA ANADOLU YTM,4259.58,2017-01-09,2017-01-09
ORTA KARADENİZ YTM,1641.62,2017-01-09,2017-01-09
TRAKYA YTM,6519.77,2017-01-09,2017-01-09
