BÖLGE ADI,BÖLGE PUANTI (MW),PUANT GÜNÜ,date
BATI AKDENİZ YTM,2252.89,2017-04-27,2017-04-27
BATI ANADOLU YTM,4695.33,2017-04-27,2017-04-27
DOĞU AKDENİZ YTM,2745.82,2017-04-27,2017-04-27
DOĞU ANADOLU YTM,1268.9,2017-04-27,2017-04-27
GÜNEY DOĞU ANADOLU YTM,5140.47,2017-04-27,2017-04-27
KUZEY BATI ANADOLU YTM,7805.77,2017-04-27,2017-04-27
ORTA ANADOLU YTM,3779.47,2017-04-27,2017-04-27
ORTA KARADENİZ YTM,1677.79,2017-04-27,2017-04-27
TRAKYA YTM,5657.09,2017-04-27,2017-04-27
