BÖLGE ADI,BÖLGE PUANTI (MW),PUANT GÜNÜ,date
BATI AKDENİZ YTM,2260.36,2017-03-03,2017-03-03
BATI ANADOLU YTM,4930.48,2017-03-03,2017-03-03
DOĞU AKDENİZ YTM,3112.15,2017-03-03,2017-03-03
DOĞU ANADOLU YTM,1354.96,2017-03-03,2017-03-03
GÜNEY DOĞU ANADOLU YTM,5830.91,2017-03-03,2017-03-03
KUZEY BATI ANADOLU YTM,8055.27,2017-03-03,2017-03-03
ORTA ANADOLU YTM,3711.6,2017-03-03,2017-03-03
ORTA KARADENİZ YTM,1692.72,2017-03-03,2017-03-03
TRAKYA YTM,6042.28,2017-03-03,2017-03-03
