BÖLGE ADI,BÖLGE PUANTI (MW),PUANT GÜNÜ,date
BATI AKDENİZ YTM,1994.46,2017-03-26,2017-03-26
BATI ANADOLU YTM,4003.61,2017-03-26,2017-03-26
DOĞU AKDENİZ YTM,2668.8,2017-03-26,2017-03-26
DOĞU ANADOLU YTM,1329.14,2017-03-26,2017-03-26
GÜNEY DOĞU ANADOLU YTM,4667.04,2017-03-26,2017-03-26
KUZEY BATI ANADOLU YTM,6289.42,2017-03-26,2017-03-26
ORTA ANADOLU YTM,3006.54,2017-03-26,2017-03-26
ORTA KARADENİZ YTM,1636.98,2017-03-26,2017-03-26
TRAKYA YTM,4214.48,2017-03-26,2017-03-26
