BÖLGE ADI,BÖLGE PUANTI (MW),PUANT GÜNÜ,date
BATI AKDENİZ YTM,2417.98,2017-05-16,2017-05-16
BATI ANADOLU YTM,4913.04,2017-05-16,2017-05-16
DOĞU AKDENİZ YTM,2902.49,2017-05-16,2017-05-16
DOĞU ANADOLU YTM,1300.64,2017-05-16,2017-05-16
GÜNEY DOĞU ANADOLU YTM,5503.73,2017-05-16,2017-05-16
KUZEY BATI ANADOLU YTM,7660.03,2017-05-16,2017-05-16
ORTA ANADOLU YTM,4197.26,2017-05-16,2017-05-16
ORTA KARADENİZ YTM,1633.99,2017-05-16,2017-05-16
TRAKYA YTM,5571.02,2017-05-16,2017-05-16
