BÖLGE ADI,BÖLGE PUANTI (MW),PUANT GÜNÜ,date
BATI AKDENİZ YTM,2377.11,2017-05-09,2017-05-09
BATI ANADOLU YTM,4755.19,2017-05-09,2017-05-09
DOĞU AKDENİZ YTM,2743.21,2017-05-09,2017-05-09
DOĞU ANADOLU YTM,1224.47,2017-05-09,2017-05-09
GÜNEY DOĞU ANADOLU YTM,5381.7,2017-05-09,2017-05-09
KUZEY BATI ANADOLU YTM,7766.4,2017-05-09,2017-05-09
ORTA ANADOLU YTM,4001.36,2017-05-09,2017-05-09
ORTA KARADENİZ YTM,1607.02,2017-05-09,2017-05-09
TRAKYA YTM,5583.1,2017-05-09,2017-05-09
