BÖLGE ADI,BÖLGE PUANTI (MW),PUANT GÜNÜ,date
BATI AKDENİZ YTM,2264.24,2017-05-02,2017-05-02
BATI ANADOLU YTM,4693.71,2017-05-02,2017-05-02
DOĞU AKDENİZ YTM,2779.61,2017-05-02,2017-05-02
DOĞU ANADOLU YTM,1226.53,2017-05-02,2017-05-02
GÜNEY DOĞU ANADOLU YTM,5197.33,2017-05-02,2017-05-02
KUZEY BATI ANADOLU YTM,7457.65,2017-05-02,2017-05-02
ORTA ANADOLU YTM,4014.37,2017-05-02,2017-05-02
ORTA KARADENİZ YTM,1544.98,2017-05-02,2017-05-02
TRAKYA YTM,5506.55,2017-05-02,2017-05-02
