BÖLGE ADI,BÖLGE PUANTI (MW),PUANT GÜNÜ,date
BATI AKDENİZ YTM,2171.44,2017-03-12,2017-03-12
BATI ANADOLU YTM,4260.25,2017-03-12,2017-03-12
DOĞU AKDENİZ YTM,2861.27,2017-03-12,2017-03-12
DOĞU ANADOLU YTM,1326.83,2017-03-12,2017-03-12
GÜNEY DOĞU ANADOLU YTM,5111.18,2017-03-12,2017-03-12
KUZEY BATI ANADOLU YTM,6463.45,2017-03-12,2017-03-12
ORTA ANADOLU YTM,3125.75,2017-03-12,2017-03-12
ORTA KARADENİZ YTM,1602.93,2017-03-12,2017-03-12
TRAKYA YTM,4306.65,2017-03-12,2017-03-12
