BÖLGE ADI,BÖLGE PUANTI (MW),PUANT GÜNÜ,date
BATI AKDENİZ YTM,2628.62,2017-01-03,2017-01-03
BATI ANADOLU YTM,5625.93,2017-01-03,2017-01-03
DOĞU AKDENİZ YTM,3244.14,2017-01-03,2017-01-03
DOĞU ANADOLU YTM,1432.8,2017-01-03,2017-01-03
GÜNEY DOĞU ANADOLU YTM,5574.89,2017-01-03,2017-01-03
KUZEY BATI ANADOLU YTM,7944.45,2017-01-03,2017-01-03
ORTA ANADOLU YTM,4280.17,2017-01-03,2017-01-03
ORTA KARADENİZ YTM,1784.91,2017-01-03,2017-01-03
TRAKYA YTM,6410.83,2017-01-03,2017-01-03
