BÖLGE ADI,BÖLGE PUANTI (MW),PUANT GÜNÜ,date
BATI AKDENİZ YTM,2196.68,2017-03-06,2017-03-06
BATI ANADOLU YTM,4627.79,2017-03-06,2017-03-06
DOĞU AKDENİZ YTM,2867.44,2017-03-06,2017-03-06
DOĞU ANADOLU YTM,1293.94,2017-03-06,2017-03-06
GÜNEY DOĞU ANADOLU YTM,5380.68,2017-03-06,2017-03-06
KUZEY BATI ANADOLU YTM,7828.92,2017-03-06,2017-03-06
ORTA ANADOLU YTM,3476.72,2017-03-06,2017-03-06
ORTA KARADENİZ YTM,1626.67,2017-03-06,2017-03-06
TRAKYA YTM,5806.38,2017-03-06,2017-03-06
