BÖLGE ADI,BÖLGE PUANTI (MW),PUANT GÜNÜ,date
BATI AKDENİZ YTM,2058.54,2017-05-21,2017-05-21
BATI ANADOLU YTM,4175.02,2017-05-21,2017-05-21
DOĞU AKDENİZ YTM,2481.39,2017-05-21,2017-05-21
DOĞU ANADOLU YTM,1287.04,2017-05-21,2017-05-21
GÜNEY DOĞU ANADOLU YTM,5002.76,2017-05-21,2017-05-21
KUZEY BATI ANADOLU YTM,6120.07,2017-05-21,2017-05-21
ORTA ANADOLU YTM,3340.06,2017-05-21,2017-05-21
ORTA KARADENİZ YTM,1657.03,2017-05-21,2017-05-21
TRAKYA YTM,3754.34,2017-05-21,2017-05-21
