BÖLGE ADI,BÖLGE PUANTI (MW),PUANT GÜNÜ,date
BATI AKDENİZ YTM,2215.99,2017-03-07,2017-03-07
BATI ANADOLU YTM,4765.82,2017-03-07,2017-03-07
DOĞU AKDENİZ YTM,2895.14,2017-03-07,2017-03-07
DOĞU ANADOLU YTM,1311.85,2017-03-07,2017-03-07
GÜNEY DOĞU ANADOLU YTM,5357.2,2017-03-07,2017-03-07
KUZEY BATI ANADOLU YTM,7578.21,2017-03-07,2017-03-07
ORTA ANADOLU YTM,3434.08,2017-03-07,2017-03-07
ORTA KARADENİZ YTM,1646.46,2017-03-07,2017-03-07
TRAKYA YTM,5767.82,2017-03-07,2017-03-07
