BÖLGE ADI,BÖLGE PUANTI (MW),PUANT GÜNÜ,date
BATI AKDENİZ YTM,2203.78,2017-06-24,2017-06-24
BATI ANADOLU YTM,4609.95,2017-06-24,2017-06-24
DOĞU AKDENİZ YTM,2643.74,2017-06-24,2017-06-24
DOĞU ANADOLU YTM,1103.36,2017-06-24,2017-06-24
GÜNEY DOĞU ANADOLU YTM,4395.99,2017-06-24,2017-06-24
KUZEY BATI ANADOLU YTM,5668.32,2017-06-24,2017-06-24
ORTA ANADOLU YTM,3213.73,2017-06-24,2017-06-24
ORTA KARADENİZ YTM,1662.56,2017-06-24,2017-06-24
TRAKYA YTM,3847.28,2017-06-24,2017-06-24
