datetime,Coal,region,Wind,Hydro,Solar,Other,Petroleum,Nuclear,Natural gas
2020-10-01 00:00:00,24274,MIDW,14278,1925,17,185,1415,8624,19181
2020-10-01 01:00:00,24934,MIDW,14295,1818,0,190,1359,8626,18891
2020-10-01 02:00:00,24350,MIDW,14500,1320,0,192,1339,8627,17922
2020-10-01 03:00:00,22423,MIDW,14403,801,0,197,1301,8629,16599
2020-10-01 04:00:00,20247,MIDW,14508,764,0,202,1163,8634,15644
2020-10-01 05:00:00,18966,MIDW,13885,730,1,219,1021,8635,14912
2020-10-01 06:00:00,17183,MIDW,13594,708,1,281,803,8642,13552
2020-10-01 07:00:00,15707,MIDW,12972,698,1,307,544,8644,13111
2020-10-01 08:00:00,15315,MIDW,12741,691,1,320,546,8648,13223
2020-10-01 09:00:00,15415,MIDW,12774,685,1,324,546,8652,13211
2020-10-01 10:00:00,15752,MIDW,12970,668,1,330,547,8654,13558
2020-10-01 11:00:00,17032,MIDW,13440,640,1,333,586,8652,15498
2020-10-01 12:00:00,19756,MIDW,13597,652,1,333,672,8653,18054
2020-10-01 13:00:00,21579,MIDW,13535,660,19,329,788,8653,18176
2020-10-01 14:00:00,22991,MIDW,12844,681,118,326,839,8656,18726
2020-10-01 15:00:00,24247,MIDW,12882,704,187,318,823,8652,18865
2020-10-01 16:00:00,24760,MIDW,13228,704,239,352,776,8651,18910
2020-10-01 17:00:00,25037,MIDW,13369,711,260,388,795,8645,19130
2020-10-01 18:00:00,25449,MIDW,12906,755,285,400,813,8644,19797
2020-10-01 19:00:00,25876,MIDW,12713,806,296,394,776,8643,20013
2020-10-01 20:00:00,25555,MIDW,12712,797,280,405,783,8638,20225
2020-10-01 21:00:00,25479,MIDW,12603,1268,311,479,817,8634,20126
2020-10-01 22:00:00,25924,MIDW,11802,1284,254,566,833,8637,20803
2020-10-01 23:00:00,26118,MIDW,10575,1342,170,586,831,8638,21168
2020-10-02 00:00:00,26411,MIDW,8433,2082,29,597,920,8639,22380
2020-10-02 01:00:00,27705,MIDW,7157,2486,0,604,941,8642,23002
2020-10-02 02:00:00,26514,MIDW,7188,1798,0,643,927,8648,22581
2020-10-02 03:00:00,25423,MIDW,6966,1117,0,677,878,8649,21356
2020-10-02 04:00:00,23214,MIDW,6325,683,0,639,841,8656,20220
2020-10-02 05:00:00,21951,MIDW,5656,583,0,642,870,8659,19945
2020-10-02 06:00:00,20749,MIDW,4981,582,0,640,888,8661,19302
2020-10-02 07:00:00,19852,MIDW,4127,576,0,640,889,8655,19119
2020-10-02 08:00:00,19326,MIDW,3535,596,0,641,896,8661,19118
2020-10-02 09:00:00,19783,MIDW,3212,602,0,642,938,8660,18774
2020-10-02 10:00:00,21025,MIDW,2746,627,0,642,1071,8664,19228
2020-10-02 11:00:00,22628,MIDW,2422,702,0,641,1835,8669,20575
2020-10-02 12:00:00,24429,MIDW,2242,2122,0,640,2070,8670,21872
2020-10-02 13:00:00,26262,MIDW,2019,2402,22,642,2432,8673,22845
2020-10-02 14:00:00,27301,MIDW,1687,2137,141,641,2437,8676,23143
2020-10-02 15:00:00,26947,MIDW,1081,2109,259,638,2443,8676,23556
2020-10-02 16:00:00,27025,MIDW,830,1527,294,644,2471,8677,24237
2020-10-02 17:00:00,26259,MIDW,1028,1314,317,639,2394,8673,24210
