date,mw,region
2017-01-12 0:00,12309,ОЭС СР. ВОЛГИ
2017-01-12 1:00,12136,ОЭС СР. ВОЛГИ
2017-01-12 2:00,12508,ОЭС СР. ВОЛГИ
2017-01-12 3:00,12176,ОЭС СР. ВОЛГИ
2017-01-12 4:00,12257,ОЭС СР. ВОЛГИ
2017-01-12 5:00,12685,ОЭС СР. ВОЛГИ
2017-01-12 6:00,12624,ОЭС СР. ВОЛГИ
2017-01-12 7:00,13881,ОЭС СР. ВОЛГИ
2017-01-12 8:00,14370,ОЭС СР. ВОЛГИ
2017-01-12 9:00,15999,ОЭС СР. ВОЛГИ
2017-01-12 10:00,16069,ОЭС СР. ВОЛГИ
2017-01-12 11:00,15501,ОЭС СР. ВОЛГИ
2017-01-12 12:00,14793,ОЭС СР. ВОЛГИ
2017-01-12 13:00,14765,ОЭС СР. ВОЛГИ
2017-01-12 14:00,14959,ОЭС СР. ВОЛГИ
2017-01-12 15:00,15129,ОЭС СР. ВОЛГИ
2017-01-12 16:00,14712,ОЭС СР. ВОЛГИ
2017-01-12 17:00,15268,ОЭС СР. ВОЛГИ
2017-01-12 18:00,15296,ОЭС СР. ВОЛГИ
2017-01-12 19:00,15362,ОЭС СР. ВОЛГИ
2017-01-12 20:00,14193,ОЭС СР. ВОЛГИ
2017-01-12 21:00,14047,ОЭС СР. ВОЛГИ
2017-01-12 22:00,13466,ОЭС СР. ВОЛГИ
2017-01-12 23:00,12543,ОЭС СР. ВОЛГИ
