date,mw,region
2017-01-22 0:00,13190,ОЭС СР. ВОЛГИ
2017-01-22 1:00,11995,ОЭС СР. ВОЛГИ
2017-01-22 2:00,12369,ОЭС СР. ВОЛГИ
2017-01-22 3:00,12280,ОЭС СР. ВОЛГИ
2017-01-22 4:00,12101,ОЭС СР. ВОЛГИ
2017-01-22 5:00,11997,ОЭС СР. ВОЛГИ
2017-01-22 6:00,12324,ОЭС СР. ВОЛГИ
2017-01-22 7:00,12671,ОЭС СР. ВОЛГИ
2017-01-22 8:00,12431,ОЭС СР. ВОЛГИ
2017-01-22 9:00,13083,ОЭС СР. ВОЛГИ
2017-01-22 10:00,13323,ОЭС СР. ВОЛГИ
2017-01-22 11:00,13745,ОЭС СР. ВОЛГИ
2017-01-22 12:00,13928,ОЭС СР. ВОЛГИ
2017-01-22 13:00,13870,ОЭС СР. ВОЛГИ
2017-01-22 14:00,13791,ОЭС СР. ВОЛГИ
2017-01-22 15:00,14875,ОЭС СР. ВОЛГИ
2017-01-22 16:00,15287,ОЭС СР. ВОЛГИ
2017-01-22 17:00,14687,ОЭС СР. ВОЛГИ
2017-01-22 18:00,15489,ОЭС СР. ВОЛГИ
2017-01-22 19:00,14898,ОЭС СР. ВОЛГИ
2017-01-22 20:00,14915,ОЭС СР. ВОЛГИ
2017-01-22 21:00,14742,ОЭС СР. ВОЛГИ
2017-01-22 22:00,14319,ОЭС СР. ВОЛГИ
2017-01-22 23:00,13269,ОЭС СР. ВОЛГИ
