date,mw,region
2019-01-02 0:00,13881,ОЭС СР. ВОЛГИ
2019-01-02 1:00,12953,ОЭС СР. ВОЛГИ
2019-01-02 2:00,12321,ОЭС СР. ВОЛГИ
2019-01-02 3:00,12964,ОЭС СР. ВОЛГИ
2019-01-02 4:00,12462,ОЭС СР. ВОЛГИ
2019-01-02 5:00,12808,ОЭС СР. ВОЛГИ
2019-01-02 6:00,13139,ОЭС СР. ВОЛГИ
2019-01-02 7:00,12818,ОЭС СР. ВОЛГИ
2019-01-02 8:00,13152,ОЭС СР. ВОЛГИ
2019-01-02 9:00,13355,ОЭС СР. ВОЛГИ
2019-01-02 10:00,13207,ОЭС СР. ВОЛГИ
2019-01-02 11:00,12990,ОЭС СР. ВОЛГИ
2019-01-02 12:00,13196,ОЭС СР. ВОЛГИ
2019-01-02 13:00,13020,ОЭС СР. ВОЛГИ
2019-01-02 14:00,12953,ОЭС СР. ВОЛГИ
2019-01-02 15:00,13551,ОЭС СР. ВОЛГИ
2019-01-02 16:00,13529,ОЭС СР. ВОЛГИ
2019-01-02 17:00,13999,ОЭС СР. ВОЛГИ
2019-01-02 18:00,14487,ОЭС СР. ВОЛГИ
2019-01-02 19:00,14333,ОЭС СР. ВОЛГИ
2019-01-02 20:00,13519,ОЭС СР. ВОЛГИ
2019-01-02 21:00,13612,ОЭС СР. ВОЛГИ
2019-01-02 22:00,13656,ОЭС СР. ВОЛГИ
2019-01-02 23:00,13371,ОЭС СР. ВОЛГИ
